num_uppercase,num_first_pronoun,num_second_pronoun,num_third_pronoun,num_coord_conj,num_past_verb,num_future_verb,num_comma,num_multi_punc,num_common_noun,num_proper_noun,num_adverb,num_wh,num_slang,avg_len_sen,avg_len_token,num_sen,000,10,2016,2017,accord,add,allegation,also,american,another,around,ask,back,become,begin,believe,big,bill,bush,business,call,campaign,case,change,charge,child,city,claim,clinton,close,come,company,continue,could,country,court,cruz,day,deal,donald,early,election,end,even,face,family,far,feel,find,fire,first,follow,force,former,four,game,get,give,go,good,government,great,group,head,help,high,hold,home,house,include,interview,issue,itâ,james,job,keep,know,last,late,later,law,lead,leader,leave,life,like,live,long,look,lose,lot,lsb,make,man,many,may,medium,meet,meeting,member,million,monday,month,move,much,name,national,need,never,new,news,next,night,north,office,official,old,one,open,part,party,pay,people,percent,photo,place,plan,play,point,police,political,post,president,public,put,question,really,release,report,republican,return,reuters,right,romney,rsb,run,sanders,say,school,season,second,see,senate,set,sexual,share,show,since,speak,start,state,statement,still,story,support,take,talk,team,tell,thing,think,though,three,thursday,time,top,trump,try,tuesday,turn,two,united,use,vote,want,washington,way,wednesday,week,well,white,win,woman,work,world,would,write,year,york,young
0.0,0.0,0.0,10.0,12.0,9.0,1.0,21.0,33.0,60.0,27.0,5.0,1.0,1.0,24.727272,5.301255,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716111028638078,0.0,0.0,0.32357807467545585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956509949178788,0.0,0.0,0.0,0.0,0.12933126797368144,0.0,0.17749081071101305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716111028638078,0.0,0.0,0.1806693831668388,0.0,0.0,0.1279937795442015,0.0,0.0,0.0,0.188567638443074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17735647077004899,0.17040782992180067,0.0,0.0,0.0,0.0,0.2567951985207973,0.0,0.0,0.0,0.0,0.0,0.0,0.15419267768246714,0.1695800913776747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18418218689414873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348415716298242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13938701232010225,0.0,0.0,0.0,0.0,0.17308863679533454,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,10.0,2.0,0.0,18.0,37.0,86.0,14.0,6.0,1.0,0.0,27.8,5.373984,10.0,0.0,0.0,0.0,0.0,0.1216960881177617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7375873258919738,0.0,0.0,0.0,0.0,0.0,0.1388520040062506,0.31325542469609596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11524405159093169,0.0,0.0,0.0,0.0,0.12506678980033573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12376393205243248,0.12879123471989318,0.0,0.0,0.0,0.0,0.0,0.26662190102363625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25217770937034956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12812124327738733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12483414965051479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27081631993752553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10904320012714463,0.0,0.0,0.0,0.10491530203622373,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,12.0,7.0,2.0,3.0,12.0,33.0,57.0,27.0,6.0,1.0,0.0,35.125,4.853846,8.0,0.0,0.0,0.0,0.0,0.0,0.09946120225255757,0.0,0.0,0.0,0.10269315636461067,0.0,0.0,0.0,0.0,0.0,0.10934910715836214,0.0,0.0,0.0,0.0,0.0,0.11302209824338065,0.0,0.0,0.0,0.0,0.11599715197377784,0.0,0.0,0.0,0.07955797118726408,0.0,0.0,0.1642143957265936,0.20511074306339303,0.0,0.0,0.0,0.0,0.0,0.09877405976248393,0.572633699322421,0.0,0.0,0.0,0.0,0.0,0.11113854990838831,0.0,0.0,0.0,0.0,0.116197847245998,0.09343786308172583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0991472299325945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09626535417181119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07475625255448244,0.0,0.0,0.0,0.0,0.10885383642576073,0.0,0.0,0.0,0.0,0.0,0.226598893642856,0.0,0.0,0.0,0.0,0.0,0.0,0.10601792902824893,0.0,0.0,0.5583333879604236,0.0,0.0,0.0,0.0,0.0,0.0,0.11462291176760046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19644298669267876,0.0,0.0,0.0,0.0,0.0,0.08345323069679125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10852741947591046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11148976852937839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,10.0,13.0,0.0,1.0,9.0,24.0,71.0,22.0,6.0,2.0,0.0,31.222221,5.208494,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09267663761363731,0.1492313851297118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10864009047076634,0.0,0.0,0.28244712915378273,0.0,0.0,0.0,0.0,0.0,0.0,0.21043452975585836,0.0,0.0,0.0,0.13563186102000985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13961396303397608,0.0,0.14959630160781404,0.0,0.0,0.0,0.0,0.14385343432305733,0.0,0.12357374431226636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13863504208281546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467527630303146,0.0,0.0,0.0,0.0,0.12357374431226636,0.0,0.0,0.0,0.0,0.08652034400855785,0.0,0.0,0.1332380714807716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12981969991007883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14021117373793066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122596841897992,0.0,0.0,0.0,0.6697062170228446,0.0,0.0,0.0,0.0,0.0,0.0,0.15314498241657262,0.0,0.0,0.0,0.0,0.0,0.0,0.12357374431226636,0.0,0.0,0.0,0.28749077692866204,0.09397984991270816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15977321684098403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.0,10.0,2.0,0.0,6.0,24.0,66.0,17.0,3.0,2.0,0.0,28.333334,4.962025,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18513191720940236,0.2598490861759968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20849864870182178,0.0,0.48786235154420104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46887019249428935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667282623599264,0.21619913901903248,0.0,0.2683118621420042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525440120899,0.0,0.0,0.0,0.16535945705846955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28112422411666005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19197307410925965,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,11.0,8.0,6.0,0.0,14.0,25.0,56.0,20.0,4.0,1.0,0.0,31.25,4.7850876,8.0,0.0,0.0,0.0,0.16223147852581923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12492090930277149,0.0,0.3428763022940106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15509376592839824,0.0,0.0,0.0,0.1657589487219816,0.16482724367325732,0.0,0.0,0.0,0.1935999070436078,0.0,0.0,0.0,0.1467149381172958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18421786719684188,0.15567971295896232,0.0,0.0,0.16379719727836511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16939709616913196,0.0,0.10245528104456463,0.18213724514151244,0.0,0.0,0.0,0.12335207118459761,0.0,0.0,0.0,0.16694571017320375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18104799161987373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573738302091564,0.0,0.2934298762345916,0.511225099995424,0.0,0.0,0.0,0.11157910558551437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10946781827302403,0.0,0.0,0.0,0.0,0.0,0.0,0.18969335073631338,0.0,0.0,0.0,0.0,0.0,0.0,0.1419811784689181,0.0,0.0,0.0,0.0,0.12953709625472998,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,20.0,13.0,7.0,0.0,10.0,23.0,65.0,8.0,3.0,1.0,0.0,24.272728,4.9186993,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15162265927533897,0.0,0.0,0.17159850219581857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16989921220736423,0.12776637076397343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3285419799008081,0.0,0.0,0.0,0.15303163402254183,0.0,0.24503851466890134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302874916439052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1018005810613407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15274697570258988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3603834075161292,0.0,0.36512841863800055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567276395749946,0.33826412130561173,0.22115499975878444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10848516483765507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14139725695849323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,12.0,12.0,10.0,1.0,16.0,29.0,62.0,26.0,4.0,1.0,0.0,26.6,4.586498,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15442736989556852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1694146867412152,0.0,0.0,0.0,0.0,0.12825252169941734,0.0,0.0,0.0,0.0,0.1551178941710793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12216985194580325,0.0,0.0,0.0,0.0,0.7340515890503481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1390274846495572,0.0,0.0,0.0,0.0,0.0,0.0,0.1225552972003796,0.0,0.0,0.0,0.0,0.15384224355224924,0.0,0.14717665710534428,0.0,0.0,0.0,0.14498327889738574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10124601336994343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17326810060625206,0.0,0.16450319458806226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16864972298058334,0.0,0.0,0.3388293734824304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12086825516601742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16521281898300597,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0,9.0,2.0,0.0,8.0,22.0,64.0,21.0,5.0,0.0,0.0,29.333334,4.98374,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14924232066577875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11930164666687784,0.0,0.16372642376298377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14747167944802578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15719272711945548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09810195619873864,0.0,0.0,0.15107331809866822,0.0,0.17454784828249817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478884901819898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7983281890196391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13900765365416126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14298874272728893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10454367527336407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09906126952815741,0.0,0.09192518822893303,0.0,0.0
4.0,0.0,0.0,5.0,12.0,5.0,0.0,9.0,22.0,88.0,8.0,1.0,3.0,0.0,30.1,5.0960855,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11275882515282444,0.0,0.15219720496139058,0.14657759540313806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14987174689330543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14490697106771247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15950041386395136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15125378467332193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2877818750432117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32208762613259106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08980048065081825,0.0,0.13213983042781857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14657759540313806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49515352163696935,0.0,0.0,0.0,0.14615458828533054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089788051523749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1256924432346649,0.0,0.0,0.0,0.0,0.14897150620482394,0.0,0.0,0.0,0.19508557878175323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1250712862485285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
